SMILES,1159552,1919970,743035,1671198,1963585,1347031,720692,1224848,1259404,1259392,1224849,1259383,743065,743122,720516,743036,1224839,1159555,ghs,1259394,1963583,1224835,1347036,743085,743083,1159553,743140,1347397,743053,1259396,1224820,1259247,1259243,1259391,1259364,1259377,743080,1224892,720725,1671201,1346982,1671200,1347399,1346795,1259402,1224842,1159523,1259388
NCC(O)c1ccc(O)c(O)c1,0.03324286,0.06495556,0.053448576,0.25328264,2.1900127e-05,0.12590891,0.011372153,0.04753547,0.045871325,0.20022693,0.01251146,0.023362,0.11492668,0.17853293,0.012992913,0.0059707877,0.043279316,0.03704426,0.7949018,0.0055292672,7.980127e-06,0.08957035,0.0021266928,0.11055362,0.097580105,0.042700954,0.0063645234,0.012187678,0.0096699465,0.050214954,0.14023767,0.04526353,0.038195234,0.01700933,0.045354582,0.0049118455,0.013424686,0.06413335,0.02628826,0.17772809,0.088819325,0.011095581,0.0011209453,0.07511915,0.11881224,0.08867825,0.047984008,0.03206342
ClCCl,0.063774854,0.12914608,0.066380374,0.06147567,0.009323862,0.044704814,0.066030204,0.046373334,0.01987628,0.09489274,0.008551547,0.0377822,0.053523418,0.021631656,0.022503303,0.051886287,0.017292403,0.075900294,0.5814568,0.021613438,0.030990567,0.09211683,0.0043340316,0.038167115,0.056603465,0.013573317,0.03274574,0.02037707,0.03889558,0.052879907,0.4492923,0.04594111,0.09318568,0.04997827,0.019676032,0.03391637,0.037956417,0.030756243,0.044627048,0.047709532,0.06643119,0.02490212,0.029556595,0.05382009,0.03534084,0.022084884,0.046700273,0.034805264
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.062914744,0.0732394,0.029853912,0.74155545,0.0,0.14693803,0.21554053,0.038172882,1.4625387e-07,0.18699105,2.9766145e-06,8.987216e-06,0.6043969,0.031604886,0.0018941145,5.0548028e-05,0.0041576396,0.02973909,0.32791054,0.00016463945,3.5998357e-10,0.011972025,0.009336785,0.006603077,0.1378863,0.00029375992,0.012539104,7.3413794e-05,0.00089638564,0.057430364,0.0004004666,0.2576157,0.30959922,7.179082e-09,7.911421e-06,1.4077069e-06,0.014566368,0.012705578,0.0023872626,0.536343,0.55301714,0.071024574,6.45355e-10,0.021711864,1.0721653e-05,2.5343135e-05,0.024252046,3.725955e-05
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0.030185727,6.6283965e-06,0.091383494,0.45148122,0.0007067523,0.14383893,0.0076722465,0.49879864,0.0004044314,0.11295666,1.2274495e-06,3.512293e-08,0.01672217,0.076050416,3.014883e-05,0.0044741533,0.0023272363,0.007460552,0.1986415,6.436464400000001e-17,0.0033616975,0.002187961,8.454555e-06,0.08109052,0.0013800353,2.1808341e-06,2.614397e-10,0.023493262,0.023801789,0.040326808,0.049401052,0.28734192,0.084719405,7.196336e-22,3.3794317e-05,1.8944281e-13,0.017034175,0.0059954408,0.00051735976,0.50661874,0.52688915,0.091026574,0.0011029405,0.025740912,0.0008773261,0.0005008381,0.12751219,2.1626973e-05
CCCCCC,0.033820804,0.055996608,0.03637898,0.10410178,0.002570961,0.03447518,0.020500889,0.027100245,0.027259916,0.04203817,0.033183396,0.048936237,0.05344775,0.017282553,0.010738297,0.018116212,0.04486595,0.057125885,0.33273625,0.022121364,0.023806963,0.07843659,0.024264254,0.01651826,0.025537208,0.03125979,0.0367066,0.057459246,0.013540179,0.022878814,0.3551056,0.033538725,0.05125818,0.030473785,0.018336633,0.031114938,0.04733868,0.053535517,0.024473095,0.047646683,0.09202007,0.020083163,0.014894093,0.044982694,0.023091512,0.018676082,0.02875668,0.029931374
O=c1cc[nH]c(=O)[nH]1,0.009041069,0.024827778,0.00786131,0.014721072,0.00064392004,0.0013224492,0.010423291,0.018212264,0.008112959,0.021058854,0.0017615871,0.002670334,0.020475492,0.037173025,0.005312742,0.018480036,0.001600168,0.01812271,0.41510755,0.008258548,7.260223e-05,0.0084956875,0.0005892967,0.013851931,0.017387643,0.0010372665,0.0048255636,0.0041194744,0.023825983,0.0044850362,0.26020736,0.0031497783,0.015162098,0.0005104097,0.0011120373,0.004645079,0.024358679,0.00047588968,0.008168358,0.014866149,0.04401593,0.006607019,0.0010830784,0.0038985743,0.0019675714,0.000717243,0.014141142,0.0009161919
c1ccc(Oc2ccccc2)cc1,0.042995304,0.23059194,0.110871665,0.67215943,0.016255867,0.3136976,0.08448931,0.09808247,0.18840931,0.15209544,0.24450293,0.08698164,0.13017179,0.22676767,0.055439766,0.014148555,0.5479762,0.073044345,0.5406179,0.08495603,0.027665453,0.27807903,0.0035531675,0.094710775,0.0553847,0.218933,0.07272742,0.017746894,0.02184574,0.12871304,0.13772246,0.27748293,0.18347365,0.048876442,0.22532563,0.06427778,0.07438326,0.5935829,0.039031755,0.06845408,0.4778446,0.18189114,0.022026958,0.34945706,0.15973884,0.111281596,0.06975918,0.28633276
NC(Cc1cnc[nH]1)C(=O)O,0.014589966,0.005341107,0.012384305,0.09700453,1.1120675e-06,0.01045787,0.007093093,0.028708167,0.01189344,0.04412465,0.003925442,0.0036561012,0.020926643,0.06351287,0.009146275,0.010430311,0.009922501,0.027709382,0.3562769,0.0010784735,3.7847074e-06,0.008530502,0.00076499843,0.037001427,0.021031825,0.0039991955,0.005040543,0.0059352685,0.010409871,0.014520485,0.17075251,0.0042906823,0.004714792,0.00043194494,0.0030066022,0.0005414132,0.007458165,0.00972639,0.00839961,0.22278029,0.06614475,0.023357473,0.00019740794,0.014886659,0.018204013,0.007845842,0.02392985,0.0028152862
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,0.04726228,0.040130254,0.18529257,0.32762656,9.487042e-24,0.09215235,0.06608631,0.056035034,0.004935048,0.124261886,0.00025780255,2.703726e-05,0.07943281,0.0150384465,0.07284675,0.00074615807,0.009309203,0.10921481,0.78139496,9.2098606e-05,3.4692462e-07,0.007557817,0.0011796858,0.02935877,0.02456771,0.006768674,0.007540772,0.02100089,0.03812763,0.10467768,0.0042471937,0.026660852,0.016799677,3.0655513e-06,0.0011701437,3.603584e-07,0.02747587,0.041941337,0.032218162,0.7830439,0.17325616,0.005025237,0.0012273899,0.08782638,0.0060733007,0.016804963,0.04127928,0.0015715858
CCCCO,0.023304343,0.050420597,0.024195516,0.0667879,0.0027099561,0.024592279,0.011671664,0.016514,0.026988914,0.030861376,0.024012523,0.011447219,0.03247985,0.015736358,0.010209454,0.02457171,0.014298403,0.033598017,0.71946955,0.008909746,0.010214582,0.08119801,0.021838734,0.01429925,0.016643565,0.024336122,0.019410638,0.017285291,0.019301672,0.015451216,0.38825268,0.022560712,0.030118354,0.0127679,0.030359913,0.009235835,0.020304179,0.023141487,0.01361787,0.033347245,0.0730741,0.006369392,0.0072257444,0.029806765,0.029355109,0.031377226,0.021834986,0.03839498
CCCCCC=CCC=CCCCCCCCC(=O)O,0.011683172,0.03432545,0.018850446,0.57326037,9.656255e-13,0.023392586,0.04727929,0.028979542,0.002241155,0.10035262,0.00241572,0.0017217499,0.033865977,0.003467542,0.00077336025,0.00027155926,0.004957837,0.034157693,0.16294254,0.0002871808,2.6563987e-10,0.06142994,0.00048739577,0.002761252,0.0003994181,0.0033034568,0.11458452,0.002197434,0.0013258542,0.05169107,0.09447995,0.005713907,0.0035338455,2.463512e-05,0.0009089984,0.0010484104,0.018950129,0.0052383025,0.032333046,0.31714892,0.13510159,0.0054722787,1.1731141e-06,0.059799038,0.0033411598,0.0011325992,0.030898115,0.0004728621
